15:02:12.828216,8112.932013629726,0.0546558156687442,8112.273870365863,0.0989127972024213,0,0
15:02:17.978510,8112.932013629726,0.0546558156687442,8112.273870365863,0.0989127972024213,0,0
15:02:22.107746,8112.932013629726,0.0546558156687442,8112.273870365863,0.0886511645750892,0,0
15:02:24.600889,8112.932013629726,0.0546558156687442,8112.273870365863,0.0886511645750892,0,0
15:02:47.655208,8112.932013629726,0.0463069363429706,8103.727714748785,0.058316440859668,0,0
15:02:52.538487,8112.273870365863,0.0961320224430279,8103.727714748785,0.058316440859668,0,0
15:02:53.988570,8112.273870365863,0.0961320224430279,8103.727714748785,0.058316440859668,0,0
15:02:58.623835,8112.273870365863,0.0961320224430279,8103.727714748785,0.058316440859668,0,0
15:03:03.256100,8112.273870365863,0.0913813486891767,8103.727714748785,0.058316440859668,0,0
15:03:08.617407,8112.932013629726,0.037960293025087806,8103.727714748785,0.058316440859668,0,0
15:03:12.599634,8112.932013629726,0.13290464713972042,8103.727714748785,0.058316440859668,0,0
15:03:16.835877,8112.273870365863,0.24654,8103.727714748785,0.058316440859668,0,0
15:03:20.823105,8112.273870365863,0.24654,8103.727714748785,0.058316440859668,0,0
15:03:22.363193,8112.273870365863,0.5313730573565547,8103.727714748785,0.058316440859668,0,0
15:03:26.213413,8112.273870365863,0.5313730573565547,8103.727714748785,0.058316440859668,0,0
15:03:31.659725,8112.273870365863,0.5313730573565547,8103.727714748785,0.058316440859668,0,0
15:48:11.567006,8111.615833874108,1.12165693141,8060.615831049492,0.2726457742601362,0,0
15:48:13.411112,8111.615833874108,1.12165693141,8060.615831049492,0.2726457742601362,0,0
15:48:16.682299,8111.615833874108,1.12165693141,8060.615831049492,0.0055018640361409995,0,0
15:48:20.963544,8111.615833874108,1.12165693141,8060.615831049492,0.0055018640361409995,0,0
16:15:56.837584,8103.727714748785,0.028523776090021997,8102.414519526818,0.053671184072596204,0,0
16:15:58.349671,8103.727714748785,0.028523776090021997,8102.414519526818,0.053671184072596204,0,0
16:17:37.868363,8103.727714748785,0.12481342724646999,8103.07106393323,0.22123986604898574,0,0
16:17:41.799588,8103.727714748785,0.12481342724646999,8103.07106393323,0.22123986604898574,0,0
16:18:41.334993,8103.727714748785,0.27208627962746795,8103.07106393323,0.22123986604898574,0,0
16:25:37.439793,8092.579104960751,0.4876297060069503,8037.293039704227,0.472796,0,0
16:25:42.855103,8084.074373484236,0.4876297060069503,8037.293039704227,0.472796,0,0
16:25:44.512197,8084.074373484236,0.004987500000278,8037.293039704227,0.472796,0,0
16:25:47.609374,8084.074373484236,0.004987500000278,8037.293039704227,0.472796,0,0
16:25:51.577601,8084.074373484236,0.004987500000278,8037.293039704227,0.472796,0,0
16:25:55.716838,8084.074373484236,0.004987500000278,8037.293039704227,0.472796,0,0
16:25:59.954081,8084.074373484236,0.004987500000278,8037.293039704227,0.472796,0,0
16:26:04.933365,8084.074373484236,0.004987500000278,8037.293039704227,0.472796,0,0
16:26:08.902592,8084.074373484236,0.004987500000278,8037.293039704227,0.472796,0,0
16:26:13.865876,8084.074373484236,0.004987500000278,8037.293039704227,0.4488902618166538,0,0
16:26:18.044115,8084.074373484236,0.004987500000278,8037.293039704227,0.4488902618166538,0,0
