17:57:07.210665,11.3423,3.0,11.33,43.712,1526140658.0,1526140645.0
17:57:10.991945,11.3423,3.0,11.33,43.712,1526140658.0,1526140645.0
17:57:15.261245,11.3425,3.82,11.33,43.712,1526140667.0,1526140645.0
17:57:19.700369,11.342,3.54,11.2674,78.919,1526140671.0,1526140672.0
17:57:21.982624,11.342,3.54,11.2674,78.919,1526140671.0,1526140672.0
17:57:24.769482,11.3415,113.478,11.2674,78.919,1526140675.0,1526140672.0
17:57:26.811124,11.3415,113.478,11.2674,78.919,1526140675.0,1526140672.0
17:57:28.708564,11.3413,9.82,11.2674,78.919,1526140680.0,1526140672.0
17:57:32.227244,11.341,3.82,11.2674,78.919,1526140684.0,1526140672.0
17:57:33.528482,11.341,3.82,11.2674,78.919,1526140684.0,1526140672.0
17:57:34.981724,11.341,3.82,11.2674,78.919,1526140684.0,1526140672.0
17:57:38.801210,11.3406,3.54,11.2674,78.919,1526140689.0,1526140672.0
17:57:42.411286,11.34,200.0,11.2674,78.919,1526140694.0,1526140672.0
17:57:43.617308,11.34,200.0,11.2674,78.919,1526140694.0,1526140672.0
17:57:48.162214,11.3396,3.82,11.2674,78.919,1526140701.0,1526140672.0
17:57:51.936709,11.339,3.54,11.2674,78.919,1526140704.0,1526140672.0
17:57:54.024755,11.339,3.54,11.2674,78.919,1526140704.0,1526140672.0
17:57:58.707260,11.3392,9.82,11.2674,78.919,1526140712.0,1526140672.0
17:58:02.512955,11.3244,3.82,11.2674,78.919,1526140715.0,1526140672.0
17:58:06.529848,11.3244,3.82,11.2674,78.919,1526140715.0,1526140672.0
17:58:09.632715,11.26,121.082,11.2534,3.0,1526140723.0,1526140720.0
17:58:10.866139,11.26,121.082,11.2534,3.0,1526140723.0,1526140720.0
17:58:12.909588,11.26,121.082,11.2534,6.0,1526140723.0,1526140724.0
17:58:15.011846,11.26,121.082,11.2534,6.0,1526140723.0,1526140724.0
17:58:17.928706,11.26,121.082,11.2534,3.0,1526140723.0,1526140728.0
17:58:19.444745,11.26,121.082,11.2534,3.0,1526140723.0,1526140728.0
17:58:21.612800,11.3199,159.724,11.2528,114.425,1526140735.0,1526140653.0
17:58:25.424319,11.3193,3.54,11.2534,3.0,1526140736.0,1526140736.0
17:58:29.112608,11.3192,3.0,11.2534,6.0,1526140740.0,1526140740.0
17:58:31.866269,11.3192,3.0,11.2534,6.0,1526140740.0,1526140740.0
17:58:33.833713,11.3191,113.478,11.2534,3.0,1526140745.0,1526140745.0
17:58:37.466214,11.3187,3.82,11.2504,3.0,1526140749.0,1526140749.0
17:58:41.129919,11.3184,3.54,11.2504,3.0,1526140753.0,1526140749.0
17:58:44.007587,11.3184,3.54,11.2504,3.0,1526140753.0,1526140749.0
17:58:46.774840,11.3179,113.478,11.2506,6.0,1526140760.0,1526140757.0
17:58:49.587509,11.3179,113.478,11.2506,3.0,1526140760.0,1526140761.0
17:58:52.600789,11.3179,113.478,11.2502,4.91,1526140760.0,1526140761.0
17:58:55.818671,11.3175,3.82,11.2504,3.0,1526140765.0,1526140764.0
17:58:57.045099,11.3175,3.82,11.2504,3.0,1526140765.0,1526140764.0
17:59:00.760983,11.2981,113.478,11.2506,3.0,1526140773.0,1526140769.0
17:59:04.336869,11.2981,113.478,11.25,136.884,1526140773.0,1526140415.0
17:59:06.867931,11.2981,113.478,11.25,136.884,1526140773.0,1526140415.0
17:59:08.969185,11.24,163.281,11.2195,155.038,1526140781.0,1526140773.0
17:59:13.749087,11.24,163.281,11.2196,155.037,1526140781.0,1526140784.0
17:59:18.569207,11.24,163.281,11.2198,155.034,1526140781.0,1526140791.0
17:59:22.212695,11.24,163.281,11.2198,155.034,1526140781.0,1526140791.0
17:59:24.683349,11.24,163.281,11.2198,155.034,1526140781.0,1526140791.0
17:59:26.783210,11.24,163.281,11.2199,155.033,1526140781.0,1526140798.0
17:59:28.202037,11.24,163.281,11.2199,155.033,1526140781.0,1526140798.0
17:59:32.522736,11.24,163.281,11.22,155.031,1526140781.0,1526140802.0
17:59:36.384030,11.24,163.281,11.2175,155.066,1526140781.0,1526140809.0
17:59:38.596290,11.24,163.281,11.2175,155.066,1526140781.0,1526140809.0
17:59:40.703949,11.24,163.281,11.2163,155.083,1526140781.0,1526140814.0
17:59:45.605276,11.24,163.281,11.2057,76.253,1526140781.0,1526140818.0
17:59:49.219155,11.24,163.281,11.2057,30.0,1526140781.0,1526140822.0
17:59:51.096801,11.24,163.281,11.2057,30.0,1526140781.0,1526140822.0
17:59:53.964275,11.24,163.281,11.2056,123.953,1526140781.0,1526140738.0
