18:44:00.424618,499.66,0,499.65,0,0,0,0,0,1.4989800000000002,1.49895
18:44:01.498680,499.66,0,499.65,0,0,0,0,0,1.4989800000000002,1.49895
18:44:03.482793,499.66,0,499.65,0,16:44:25.034000Z,16:44:25.034000Z,16:44:25.034000Z,16:44:25.034000Z,1.4989800000000002,1.49895
18:44:04.570855,499.66,0,499.65,0,16:44:25.034000Z,16:44:25.034000Z,16:44:25.034000Z,16:44:25.034000Z,1.4989800000000002,1.49895
