20:44:36.831563,407.69,8.235,407.07,0.058,1532457873.0,1532457871.0,1532457871.0,1532457871.0,1.0599939999999999,1.058382
20:44:40.054563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:44:41.516563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:44:44.872563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:44:46.421563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:44:48.830563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:44:50.501563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:44:53.983563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:44:56.847563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:45:00.882563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:45:03.009563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:45:05.323563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:45:06.774563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:45:09.032563,407.69,8.235,407.07,0.058,1532457906.0,1532457871.0,1532457871.0,1532457871.0,1.0599939999999999,1.058382
20:45:10.490563,407.69,8.235,407.07,0.058,1532457906.0,1532457871.0,1532457871.0,1532457871.0,1.0599939999999999,1.058382
20:45:13.441563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:45:15.828563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:45:18.820563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:45:20.386563,407.7,0.064,407.07,0.058,1532457772.0,1532457871.0,1532457871.0,1532457871.0,1.06002,1.058382
20:45:23.066563,407.72,1.31,407.07,0.058,1532457922.0,1532457871.0,1532457871.0,1532457871.0,1.0600720000000001,1.058382
20:45:24.789563,407.72,1.31,407.07,0.058,1532457922.0,1532457871.0,1532457871.0,1532457871.0,1.0600720000000001,1.058382
20:53:40.963563,407.72,1.31,407.57,0.426,1532458132.0,1532458419.0,1532458419.0,1532458419.0,1.0600720000000001,1.059682
20:53:42.651563,407.72,1.31,407.57,0.426,1532458132.0,1532458419.0,1532458419.0,1532458419.0,1.0600720000000001,1.059682
